"NUMBER","DRIVER_NUMBER","LAP_NUMBER","LAP_TIME","S1","S2","S3","KPH","ELAPSED","CLASS","TEAM","AVG_TRACK_TEMP","YEAR","TIRE_TYPE"
6,1,11,159.2,32.571,34.021,92.6,81.5,1297.8,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,12,91.9,37.45,34.113,20.385,141,1389.8,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,13,86.3,32.363,33.772,20.194,150.2,1476.1,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,14,86.8,32.606,33.74,20.43,149.4,1562.9,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,15,86.6,32.312,33.922,20.363,149.7,1649.5,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,16,87,32.497,33.932,20.54,149.1,1736.4,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,17,88.5,32.442,34.285,21.757,146.5,1824.9,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,18,87.8,32.974,34.322,20.53,147.6,1912.7,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,19,88.5,32.641,34.465,21.409,146.5,2001.3,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,20,87.8,32.77,34.387,20.6,147.8,2089,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,21,87.4,32.659,34.186,20.534,148.4,2176.4,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,22,87.1,32.486,33.996,20.625,148.9,2263.5,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,23,87.7,32.79,34.356,20.58,147.8,2351.2,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,24,88.1,32.988,34.505,20.585,147.2,2439.3,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,25,88.8,33.105,34.94,20.722,146.1,2528.1,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,26,88.7,33.276,34.598,20.859,146.1,2616.8,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,27,88.6,33.287,34.546,20.81,146.3,2705.4,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,28,88.8,33.235,34.759,20.854,145.9,2794.3,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,29,88.3,32.966,34.625,20.731,146.8,2882.6,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,30,88.6,33.204,34.483,20.959,146.3,2971.3,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
6,2,31,90.8,33.865,35.399,21.539,142.8,3062.1,"Pro","O'Gara Motorsport / USRT",110.78,2021,"Pirelli"
1,2,1,88.4,33.717,34.268,20.44,146.6,88.4,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,2,87.1,32.958,33.804,20.386,148.8,175.6,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,3,87.3,32.936,34.116,20.281,148.5,262.9,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,4,86.9,32.732,33.743,20.378,149.3,349.8,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,5,86.8,32.619,33.901,20.29,149.4,436.6,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,6,86.9,32.729,33.902,20.312,149.1,523.5,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,7,87.2,32.919,33.831,20.426,148.7,610.7,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,8,87.1,32.798,33.897,20.447,148.8,697.8,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,9,87.3,32.787,33.983,20.48,148.6,785.1,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,10,87.5,32.849,33.98,20.675,148.2,872.6,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,11,87.3,32.832,33.984,20.473,148.5,959.9,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,12,88.2,32.947,34.62,20.629,147,1048.1,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,13,88,32.861,34.654,20.476,147.4,1136.1,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,2,14,160.4,32.852,34.049,93.5,80.8,1296.5,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,15,94.1,38.639,34.739,20.735,137.8,1390.6,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,16,87.7,32.982,34.206,20.543,147.8,1478.3,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,17,87.8,32.857,34.37,20.544,147.7,1566.1,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,18,88.3,32.832,34.838,20.632,146.8,1654.4,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,19,88.1,32.852,34.619,20.617,147.2,1742.5,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,20,88.4,33.47,34.247,20.69,146.7,1830.9,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,21,87.8,32.948,34.28,20.548,147.7,1918.7,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,22,87.9,33.045,34.234,20.643,147.5,2006.6,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,23,88.6,33.132,34.891,20.619,146.3,2095.2,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,24,88.9,33.051,34.875,20.925,145.9,2184.1,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,25,88.3,33.182,34.425,20.683,146.9,2272.4,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,26,88.1,33.178,34.288,20.599,147.2,2360.5,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,27,89,33.145,35.093,20.72,145.8,2449.4,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,28,88,33.092,34.33,20.603,147.3,2537.4,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,29,88,33.041,34.355,20.636,147.3,2625.5,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,30,88.3,33.198,34.287,20.829,146.8,2713.8,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,31,88.4,33.205,34.35,20.823,146.7,2802.2,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,32,88.8,33.183,34.683,20.982,145.9,2891,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,33,89.1,33.173,34.879,21.072,145.5,2980.1,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
1,1,34,91.8,33.537,36.738,21.538,141.2,3071.9,"Pro","Wayne Taylor Racing",96.76,2021,"Pirelli"
16,1,1,90.5,35.394,34.552,20.601,143.2,90.5,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,2,87.8,33.312,34.055,20.464,147.6,178.4,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,3,87.7,33.197,34.102,20.448,147.8,266.1,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,4,87.5,33.069,34.017,20.384,148.2,353.6,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,5,87.2,32.975,33.872,20.331,148.7,440.8,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,6,87.5,32.993,34.04,20.49,148.1,528.3,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,7,87.5,32.941,34.167,20.441,148.1,615.8,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,8,87.7,33.049,34.084,20.547,147.9,703.5,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,9,87.8,33.024,34.137,20.634,147.7,791.3,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,10,88,33.011,34.31,20.728,147.3,879.4,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,11,88.5,33.402,34.41,20.733,146.4,967.9,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,12,91,33.108,36.113,21.778,142.5,1058.9,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,13,89.3,34.333,34.263,20.693,145.2,1148.2,"Pro","Change Racing",96.76,2021,"Pirelli"
16,1,14,161.5,33.596,34.877,93,80.3,1309.7,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,15,94.3,38.745,34.796,20.794,137.4,1404,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,16,88.9,33.363,34.902,20.63,145.9,1492.9,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,17,88.3,33.136,34.406,20.773,146.8,1581.2,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,18,88.5,33.21,34.546,20.75,146.5,1669.7,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,19,88.7,33.153,34.663,20.834,146.3,1758.4,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,20,88.7,33.268,34.628,20.839,146.1,1847.1,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,21,89.4,33.333,34.778,21.253,145.1,1936.5,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,22,91.7,34.562,35.959,21.145,141.4,2028.1,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,23,92.8,33.777,37.477,21.517,139.8,2120.9,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,24,89.6,33.772,34.837,21.026,144.7,2210.5,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,25,89.6,33.557,34.969,21.083,144.7,2300.2,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,26,89.2,33.446,34.805,20.953,145.4,2389.4,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,27,90.1,33.655,35.326,21.131,143.9,2479.5,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,28,89.7,33.665,35.05,20.986,144.5,2569.2,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,29,89.8,33.714,35.01,21.107,144.3,2659,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,30,90.6,34.044,35.253,21.263,143.2,2749.6,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,31,90,33.777,35.089,21.106,144.1,2839.5,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,32,90.8,33.742,35.663,21.428,142.7,2930.4,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,33,90.3,33.758,35.295,21.288,143.5,3020.7,"Pro","Change Racing",96.76,2021,"Pirelli"
16,2,34,93.5,34.047,37.043,22.44,138.6,3114.2,"Pro","Change Racing",96.76,2021,"Pirelli"
22,1,1,91.2,35.915,34.487,20.758,142.2,91.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,2,88.1,33.167,34.358,20.537,147.2,179.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,3,87.8,33.019,34.404,20.357,147.7,267,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,4,87.7,32.924,34.136,20.656,147.8,354.7,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,5,87.3,32.863,34.014,20.454,148.5,442,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,6,87.2,32.678,34.115,20.386,148.7,529.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,7,87.5,32.68,34.254,20.553,148.2,616.7,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,8,87.6,32.768,34.288,20.59,147.9,704.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,9,87.8,32.888,34.34,20.558,147.7,792.1,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,10,88,32.915,34.42,20.691,147.3,880.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,11,88.4,33.015,34.676,20.693,146.7,968.6,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,12,89.7,33.052,35.68,20.969,144.5,1058.3,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,13,87.9,32.864,34.235,20.788,147.5,1146.1,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,14,164.8,33.727,35.116,96,78.7,1310.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,15,93.7,37.879,34.85,20.99,138.4,1404.7,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,16,88.8,33.135,34.848,20.854,146,1493.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,17,88.4,33.056,34.481,20.829,146.7,1581.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,18,88.7,33.157,34.716,20.787,146.2,1670.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,19,88.5,33.036,34.668,20.784,146.5,1759,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,20,88.8,33.223,34.678,20.884,146,1847.8,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,21,89.1,33.373,34.805,20.937,145.5,1936.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,22,91.7,34.331,36.278,21.108,141.4,2028.6,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,23,93.4,33.568,37.052,22.745,138.9,2122,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,24,89.7,33.533,34.926,21.248,144.5,2211.7,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,25,90.7,33.631,36.18,20.892,143,2302.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,26,91.5,33.2,37.193,21.089,141.7,2393.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,27,90.3,33.517,35.069,21.677,143.6,2484.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,28,90.1,33.68,35.437,20.984,143.9,2574.3,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,29,89.7,33.597,35.038,21.039,144.6,2663.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,30,89.7,33.48,35.114,21.076,144.6,2753.6,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,31,90.4,33.586,35.692,21.079,143.5,2844,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,32,90.4,33.624,35.657,21.097,143.5,2934.3,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,33,91.1,33.614,36.151,21.331,142.3,3025.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
22,1,34,93.7,34.138,38.029,21.581,138.3,3119.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,1,89.3,34.444,34.426,20.463,145.1,89.3,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,2,87.5,33.104,34.058,20.357,148.2,176.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,3,87.5,33.01,34.084,20.406,148.2,264.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,4,87.2,32.856,33.95,20.348,148.8,351.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,5,87.6,32.992,34.177,20.427,148,439.1,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,6,87.3,32.891,33.957,20.449,148.5,526.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,7,87.3,32.896,33.951,20.418,148.6,613.7,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,8,87.5,32.89,34.093,20.526,148.2,701.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,9,87.4,32.938,34.035,20.464,148.3,788.6,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,10,87.6,32.988,34.028,20.55,148.1,876.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,11,87.8,33.052,34.215,20.506,147.7,963.9,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,12,87.5,33.048,34.053,20.384,148.2,1051.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,13,88.4,33.364,34.434,20.577,146.7,1139.8,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,14,162.5,32.728,34.107,95.7,79.8,1302.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,15,92.6,37.781,34.254,20.581,140,1395,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,16,87.6,32.863,34.087,20.622,148.1,1482.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,17,87.7,32.84,34.236,20.595,147.9,1570.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,18,87.9,33.034,34.222,20.662,147.5,1658.1,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,19,88.8,33.154,35.061,20.631,145.9,1747,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,20,90.2,33.649,35.961,20.597,143.7,1837.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,21,88,33.016,34.303,20.709,147.3,1925.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,22,88.3,33.097,34.516,20.7,146.8,2013.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,23,88.1,33.062,34.34,20.674,147.2,2101.6,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,24,88.4,33.104,34.504,20.81,146.6,2190,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,25,88.8,33.527,34.397,20.878,146,2278.8,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,26,88.4,33.409,34.316,20.671,146.7,2367.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,27,89.2,33.037,35.35,20.779,145.4,2456.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,28,90.3,33.558,35.534,21.172,143.6,2546.6,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,29,89.8,34.287,34.748,20.808,144.3,2636.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,30,88.8,33.436,34.473,20.868,146.1,2725.3,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,31,88.9,33.412,34.658,20.845,145.8,2814.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,32,89.3,33.599,34.824,20.876,145.2,2903.5,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,33,89,33.338,34.743,20.884,145.7,2992.4,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
27,1,34,90.8,33.298,36.484,21.022,142.8,3083.2,"Pro","Dream Racing Motorsport",96.76,2021,"Pirelli"
3,1,1,90.1,34.959,34.616,20.531,143.9,90.1,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,2,87.9,33.321,34.145,20.422,147.5,178,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,3,87.6,33,34.141,20.492,148,265.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,4,87.4,32.989,33.879,20.526,148.4,353,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,5,87.4,32.815,34.018,20.518,148.4,440.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,6,87.5,32.968,34.074,20.441,148.2,527.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,7,87.5,32.893,34.093,20.556,148.1,615.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,8,87.5,32.815,34.136,20.588,148.1,702.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,9,87.7,32.927,34.187,20.598,147.8,790.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,10,88.3,33.082,34.536,20.681,146.8,878.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,11,88.3,33.289,34.313,20.687,146.9,967.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,12,91.7,33.276,37.094,21.29,141.5,1058.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,13,90.9,34.808,35.105,20.969,142.7,1149.8,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,14,163.8,33.539,35.149,95.1,79.2,1313.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,15,95.5,39.653,34.874,20.949,135.8,1409,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,16,90.1,34.348,34.898,20.838,143.9,1499.1,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,17,89.4,33.605,34.944,20.893,145,1588.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,18,88.9,33.486,34.6,20.816,145.8,1677.5,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,19,89.2,33.431,34.836,20.925,145.4,1766.7,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,20,89.7,33.565,35.102,21.076,144.5,1856.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,21,91.2,33.909,35.978,21.319,142.2,1947.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,22,90.5,33.866,35.568,21.083,143.2,2038.1,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,23,89.7,33.683,34.911,21.06,144.6,2127.8,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,24,89.8,33.589,35.144,21.038,144.4,2217.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,25,90.8,33.745,35.287,21.772,142.8,2308.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,26,89.9,33.682,35.208,21.009,144.2,2398.3,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,27,91.2,34.237,35.726,21.265,142.1,2489.5,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,28,90.5,33.56,35.561,21.399,143.2,2580,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,29,92.9,34.861,36.036,21.983,139.6,2672.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,30,90.2,33.651,35.439,21.136,143.7,2763.1,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,31,91.3,34.045,35.404,21.849,142,2854.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,32,91.4,34.17,35.899,21.353,141.8,2945.8,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,33,91.4,33.946,35.913,21.515,141.9,3037.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
3,1,34,92.3,33.858,37.052,21.409,140.4,3129.5,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,1,101.7,42.828,37.411,21.417,127.5,101.7,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,2,88.7,33.135,34.971,20.598,146.2,190.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,3,89.2,33.36,34.929,20.867,145.4,279.5,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,4,87.7,33.059,34.081,20.563,147.8,367.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,5,87.6,32.834,34.214,20.524,148.1,454.8,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,6,87.9,32.95,34.386,20.553,147.5,542.7,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,7,88.3,33.12,34.454,20.773,146.8,631,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,8,88.4,33.047,34.555,20.778,146.7,719.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,9,88.4,33.001,34.567,20.804,146.7,807.8,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,10,88.3,33.17,34.402,20.73,146.8,896.1,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,11,88.5,33.245,34.511,20.765,146.5,984.6,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,12,89.1,33.198,35.108,20.841,145.4,1073.7,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,13,88.7,33.311,34.643,20.789,146.1,1162.5,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,14,165.6,33.581,35.374,96.6,78.3,1328,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,15,94.4,38.499,35.038,20.859,137.4,1422.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,16,88.9,33.375,34.659,20.846,145.9,1511.3,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,17,89.6,33.692,35.034,20.863,144.7,1600.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,18,88.6,33.255,34.437,20.922,146.3,1689.5,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,19,88.7,33.226,34.556,20.881,146.2,1778.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,20,88.8,33.491,34.543,20.808,145.9,1867,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,21,89.4,33.506,34.987,20.905,145,1956.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,22,89.8,33.486,35.033,21.272,144.4,2046.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,23,89.7,33.866,34.809,20.975,144.6,2135.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,24,90.4,33.791,35.24,21.352,143.5,2226.3,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,25,90.1,33.889,35.111,21.105,143.9,2316.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,26,90.9,33.804,35.913,21.166,142.7,2407.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,27,90.2,33.801,35.24,21.151,143.8,2497.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,28,90.6,33.805,35.324,21.474,143.1,2588,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,29,91.9,34.142,35.668,22.077,141.1,2679.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,30,91.9,34.713,36.143,21.089,141,2771.9,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,31,89.9,33.884,35.044,20.976,144.2,2861.8,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,32,90.2,33.961,35.128,21.128,143.7,2952,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,33,90.4,34.021,35.225,21.185,143.4,3042.4,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
44,1,34,91.8,33.803,36.725,21.302,141.2,3134.2,"Pro","Ansa Motorsports",96.76,2021,"Pirelli"
48,1,1,101.2,42.661,37.123,21.391,128.2,101.2,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,2,88.6,33.007,34.529,21.04,146.4,189.8,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
